customer_id,customer_name,customer_type,industry,country,city,email,phone
1195,Nissan-Tokyo,Corporate,Automotive,Japan,Tokyo,contact1195@nissan.com,+00818670244
1196,DB Schenker-Frankfurt,SME,Logistics,Germany,Frankfurt,contact1196@dbschenker.com,+03304166241
1197,ABB-Zurich,Enterprise,Manufacturing,Switzerland,Zurich,contact1197@abb.com,+11860089219
1198,General Electric-Los Angeles,SME,Manufacturing,United States,Los Angeles,contact1198@generalelectric.com,+63945680447
1199,BMW-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1199@bmw.com,+31497646136
1200,Canon-Tokyo,Corporate,Electronics,Japan,Tokyo,contact1200@canon.com,+84748836076
1201,Siemens-Frankfurt,Corporate,Manufacturing,Germany,Frankfurt,contact1201@siemens.com,+58173906375
1202,Apple-Chicago,SME,Electronics,United States,Chicago,contact1202@apple.com,+79145211823
1203,Mercedes-Benz-Frankfurt,SME,Automotive,Germany,Frankfurt,contact1203@mercedes-benz.com,+79312697893
1204,Dell Technologies-Memphis,SME,Electronics,United States,Memphis,contact1204@delltechnologies.com,+07464520599
1205,Siemens-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact1205@siemens.com,+60438787535
1206,Kuehne + Nagel-Zurich,SME,Logistics,Switzerland,Zurich,contact1206@kuehne+nagel.com,+77881161620
1207,3M-New York,Corporate,Manufacturing,United States,New York,contact1207@3m.com,+28123710672
1208,NVIDIA-Los Angeles,Enterprise,Electronics,United States,Los Angeles,contact1208@nvidia.com,+87286604164
1209,IKEA-Stockholm,Corporate,Retail,Sweden,Stockholm,contact1209@ikea.com,+48595922483
1210,General Electric-Los Angeles,Corporate,Manufacturing,United States,Los Angeles,contact1210@generalelectric.com,+95894773522
1211,Nikon-Tokyo,SME,Electronics,Japan,Tokyo,contact1211@nikon.com,+87056227104
1212,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact1212@toyota.com,+33187510979
1213,Kuehne + Nagel-Zurich,Corporate,Logistics,Switzerland,Zurich,contact1213@kuehne+nagel.com,+21583503446
1214,LG Electronics-Seoul,SME,Electronics,South Korea,Seoul,contact1214@lgelectronics.com,+94596488319
1215,Ford-Memphis,Corporate,Automotive,United States,Memphis,contact1215@ford.com,+21342491289
1216,Apple-Dallas,Corporate,Electronics,United States,Dallas,contact1216@apple.com,+65999497320
1217,ABB-Zurich,Corporate,Manufacturing,Switzerland,Zurich,contact1217@abb.com,+33192227051
1218,Samsung Electronics-Seoul,Corporate,Electronics,South Korea,Seoul,contact1218@samsungelectronics.com,+02876754813
1219,HP Inc.-Chicago,SME,Electronics,United States,Chicago,contact1219@hpinc.com,+86667548581
1220,Expeditors-New York,Enterprise,Logistics,United States,New York,contact1220@expeditors.com,+93242687741
1221,Tata Motors-Bengaluru,Corporate,Automotive,India,Bengaluru,contact1221@tatamotors.com,+86520575639
1222,LG Electronics-Seoul,Corporate,Electronics,South Korea,Seoul,contact1222@lgelectronics.com,+83652037583
1223,Hitachi-Tokyo,Corporate,Manufacturing,Japan,Tokyo,contact1223@hitachi.com,+09451548094
1224,Nikon-Tokyo,Corporate,Electronics,Japan,Tokyo,contact1224@nikon.com,+04760440907
1225,Sony-Tokyo,Corporate,Electronics,Japan,Tokyo,contact1225@sony.com,+97727810509
1226,NVIDIA-Memphis,SME,Electronics,United States,Memphis,contact1226@nvidia.com,+22216107051
1227,Schneider Electric-Paris,SME,Manufacturing,France,Paris,contact1227@schneiderelectric.com,+84390552958
1228,LG Electronics-Seoul,Enterprise,Electronics,South Korea,Seoul,contact1228@lgelectronics.com,+06601382412
1229,Nissan-Tokyo,SME,Automotive,Japan,Tokyo,contact1229@nissan.com,+70493862044
1230,Lenovo-Hong Kong,SME,Electronics,China,Hong Kong,contact1230@lenovo.com,+85157919711
1231,UPS-Dallas,Corporate,Logistics,United States,Dallas,contact1231@ups.com,+12125902035
1232,Sony-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact1232@sony.com,+71343240642
1233,DB Schenker-Frankfurt,SME,Logistics,Germany,Frankfurt,contact1233@dbschenker.com,+42956334324
1234,Mitsubishi Heavy Industries-Tokyo,Corporate,Manufacturing,Japan,Tokyo,contact1234@mitsubishiheavyindustries.com,+47417595587
1235,Nikon-Tokyo,SME,Electronics,Japan,Tokyo,contact1235@nikon.com,+20962893654
1236,HP Inc.-Dallas,Corporate,Electronics,United States,Dallas,contact1236@hpinc.com,+35884183437
1237,Costco-Memphis,Corporate,Retail,United States,Memphis,contact1237@costco.com,+40182727955
1238,Walmart-Memphis,Corporate,Retail,United States,Memphis,contact1238@walmart.com,+96905150267
1239,Sinotrans-Beijing,SME,Logistics,China,Beijing,contact1239@sinotrans.com,+55125427820
1240,Volkswagen-Frankfurt,SME,Automotive,Germany,Frankfurt,contact1240@volkswagen.com,+79799667345
1241,Larsen & Toubro-Chennai,Enterprise,Manufacturing,India,Chennai,contact1241@larsenandtoubro.com,+95764038166
1242,DSV-Copenhagen,SME,Logistics,Denmark,Copenhagen,contact1242@dsv.com,+49690282498
1243,Cisco-New York,SME,Electronics,United States,New York,contact1243@cisco.com,+39225014257
1244,Mahindra-Mumbai,Corporate,Automotive,India,Mumbai,contact1244@mahindra.com,+62702324412
1245,Hitachi-Tokyo,Corporate,Manufacturing,Japan,Tokyo,contact1245@hitachi.com,+33613285072
1246,ABB-Zurich,Enterprise,Manufacturing,Switzerland,Zurich,contact1246@abb.com,+51786376731
1247,Nippon Express-Tokyo,Corporate,Logistics,Japan,Tokyo,contact1247@nipponexpress.com,+62526546968
1248,Apple-Chicago,Enterprise,Electronics,United States,Chicago,contact1248@apple.com,+15790392355
1249,DHL-Frankfurt,Enterprise,Logistics,Germany,Frankfurt,contact1249@dhl.com,+58099613273
1250,Schneider Electric-Paris,Corporate,Manufacturing,France,Paris,contact1250@schneiderelectric.com,+03461562624
1251,General Motors-Dallas,SME,Automotive,United States,Dallas,contact1251@generalmotors.com,+46704622681
1252,General Electric-Chicago,Corporate,Manufacturing,United States,Chicago,contact1252@generalelectric.com,+71516025298
1253,DHL-Frankfurt,Enterprise,Logistics,Germany,Frankfurt,contact1253@dhl.com,+67076604641
1254,IKEA-Stockholm,Enterprise,Retail,Sweden,Stockholm,contact1254@ikea.com,+97857585126
1255,LG Electronics-Seoul,Enterprise,Electronics,South Korea,Seoul,contact1255@lgelectronics.com,+86120594389
1256,General Motors-Chicago,Enterprise,Automotive,United States,Chicago,contact1256@generalmotors.com,+76074017750
1257,Huawei-Shanghai,Enterprise,Electronics,China,Shanghai,contact1257@huawei.com,+95465408424
1258,Kuehne + Nagel-Zurich,SME,Logistics,Switzerland,Zurich,contact1258@kuehne+nagel.com,+56075409150
1259,Sony-Tokyo,Corporate,Electronics,Japan,Tokyo,contact1259@sony.com,+86321812276
1260,Xiaomi-Beijing,Corporate,Electronics,China,Beijing,contact1260@xiaomi.com,+45793897015
1261,LG Electronics-Seoul,Corporate,Electronics,South Korea,Seoul,contact1261@lgelectronics.com,+50291681546
1262,Maersk Logistics-Copenhagen,Corporate,Logistics,Denmark,Copenhagen,contact1262@maersklogistics.com,+60241613944
1263,Maersk Logistics-Copenhagen,SME,Logistics,Denmark,Copenhagen,contact1263@maersklogistics.com,+98830597364
1264,Panasonic-Tokyo,Corporate,Electronics,Japan,Tokyo,contact1264@panasonic.com,+24809624406
1265,Tata Motors-Mumbai,Corporate,Automotive,India,Mumbai,contact1265@tatamotors.com,+30624479513
1266,3M-Memphis,SME,Manufacturing,United States,Memphis,contact1266@3m.com,+30531949796
1267,Canon-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact1267@canon.com,+95867805555
1268,Target-Dallas,Enterprise,Retail,United States,Dallas,contact1268@target.com,+72773826460
1269,Apple-Los Angeles,SME,Electronics,United States,Los Angeles,contact1269@apple.com,+91785138544
1270,DSV-Copenhagen,Corporate,Logistics,Denmark,Copenhagen,contact1270@dsv.com,+57702992959
1271,Noon-Dubai,Enterprise,Retail,United Arab Emirates,Dubai,contact1271@noon.com,+66048736826
1272,Audi-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1272@audi.com,+91163319422
1273,Lulu Hypermarket-Abu Dhabi,Enterprise,Retail,United Arab Emirates,Abu Dhabi,contact1273@luluhypermarket.com,+68653694551
1274,Mitsubishi Heavy Industries-Tokyo,Corporate,Manufacturing,Japan,Tokyo,contact1274@mitsubishiheavyindustries.com,+58886367747
1275,Target-Memphis,Corporate,Retail,United States,Memphis,contact1275@target.com,+22640857216
1276,Sinotrans-Shanghai,Enterprise,Logistics,China,Shanghai,contact1276@sinotrans.com,+96663093299
1277,IKEA-Stockholm,Corporate,Retail,Sweden,Stockholm,contact1277@ikea.com,+81996059329
1278,Cisco-New York,Enterprise,Electronics,United States,New York,contact1278@cisco.com,+71509688327
1279,General Motors-Dallas,Enterprise,Automotive,United States,Dallas,contact1279@generalmotors.com,+53273524103
1280,Sony-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact1280@sony.com,+97739732781
1281,DSV-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact1281@dsv.com,+95237100687
1282,General Motors-New York,SME,Automotive,United States,New York,contact1282@generalmotors.com,+61648198077
1283,Intel-Los Angeles,Enterprise,Electronics,United States,Los Angeles,contact1283@intel.com,+04605687611
1284,Canon-Tokyo,SME,Electronics,Japan,Tokyo,contact1284@canon.com,+24912565237
1285,DSV-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact1285@dsv.com,+34151773454
1286,Mitsubishi Heavy Industries-Tokyo,Enterprise,Manufacturing,Japan,Tokyo,contact1286@mitsubishiheavyindustries.com,+75749490228
1287,Target-Los Angeles,SME,Retail,United States,Los Angeles,contact1287@target.com,+40359544294
1288,Samsung Electronics-Seoul,Corporate,Electronics,South Korea,Seoul,contact1288@samsungelectronics.com,+77422294643
1289,DHL-Frankfurt,SME,Logistics,Germany,Frankfurt,contact1289@dhl.com,+03942904588
1290,FedEx-New York,Enterprise,Logistics,United States,New York,contact1290@fedex.com,+67925298585
1291,Samsung Electronics-Seoul,SME,Electronics,South Korea,Seoul,contact1291@samsungelectronics.com,+67287276015
1292,BMW-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1292@bmw.com,+34332491357
1293,Mitsubishi Heavy Industries-Tokyo,SME,Manufacturing,Japan,Tokyo,contact1293@mitsubishiheavyindustries.com,+79083350615
1294,Mitsubishi Heavy Industries-Tokyo,SME,Manufacturing,Japan,Tokyo,contact1294@mitsubishiheavyindustries.com,+81488810798
1295,Tesla-Dallas,Corporate,Automotive,United States,Dallas,contact1295@tesla.com,+33423372094
1296,General Electric-Dallas,Enterprise,Manufacturing,United States,Dallas,contact1296@generalelectric.com,+84131284033
1297,Costco-Chicago,Corporate,Retail,United States,Chicago,contact1297@costco.com,+39977180513
1298,BMW-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1298@bmw.com,+71717318939
1299,DB Schenker-Frankfurt,SME,Logistics,Germany,Frankfurt,contact1299@dbschenker.com,+74909617399
1300,FedEx-New York,Corporate,Logistics,United States,New York,contact1300@fedex.com,+70469472587
1301,Maersk Logistics-Copenhagen,SME,Logistics,Denmark,Copenhagen,contact1301@maersklogistics.com,+84448354884
1302,NVIDIA-New York,Enterprise,Electronics,United States,New York,contact1302@nvidia.com,+71270587722
1303,Hitachi-Tokyo,SME,Manufacturing,Japan,Tokyo,contact1303@hitachi.com,+16417582313
1304,Mahindra-Chennai,SME,Automotive,India,Chennai,contact1304@mahindra.com,+34845871493
1305,Lulu Hypermarket-Dubai,SME,Retail,United Arab Emirates,Dubai,contact1305@luluhypermarket.com,+92523622925
1306,Costco-Chicago,Enterprise,Retail,United States,Chicago,contact1306@costco.com,+87964347452
1307,Mitsubishi Heavy Industries-Tokyo,Corporate,Manufacturing,Japan,Tokyo,contact1307@mitsubishiheavyindustries.com,+45557469660
1308,Panasonic-Tokyo,SME,Electronics,Japan,Tokyo,contact1308@panasonic.com,+60652740334
1309,Lenovo-Hong Kong,SME,Electronics,China,Hong Kong,contact1309@lenovo.com,+45056658833
1310,IKEA-Stockholm,Enterprise,Retail,Sweden,Stockholm,contact1310@ikea.com,+98741132579
1311,DB Schenker-Frankfurt,Corporate,Logistics,Germany,Frankfurt,contact1311@dbschenker.com,+70673499601
1312,Apple-New York,SME,Electronics,United States,New York,contact1312@apple.com,+05485741721
1313,General Motors-Memphis,SME,Automotive,United States,Memphis,contact1313@generalmotors.com,+56229493817
1314,Intel-New York,SME,Electronics,United States,New York,contact1314@intel.com,+35984884021
1315,Samsung Electronics-Seoul,Corporate,Electronics,South Korea,Seoul,contact1315@samsungelectronics.com,+55732573755
1316,DB Schenker-Frankfurt,Corporate,Logistics,Germany,Frankfurt,contact1316@dbschenker.com,+34490216667
1317,Apple-New York,Corporate,Electronics,United States,New York,contact1317@apple.com,+08085096085
1318,NVIDIA-Los Angeles,Corporate,Electronics,United States,Los Angeles,contact1318@nvidia.com,+87495119181
1319,Volkswagen-Frankfurt,SME,Automotive,Germany,Frankfurt,contact1319@volkswagen.com,+82819793164
1320,Bosch-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact1320@bosch.com,+77251295786
1321,Audi-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1321@audi.com,+06940960035
1322,Costco-Memphis,SME,Retail,United States,Memphis,contact1322@costco.com,+62439587395
1323,Cisco-Los Angeles,SME,Electronics,United States,Los Angeles,contact1323@cisco.com,+92323421089
1324,Expeditors-Chicago,SME,Logistics,United States,Chicago,contact1324@expeditors.com,+02851553334
1325,Sony-Tokyo,SME,Electronics,Japan,Tokyo,contact1325@sony.com,+26433502716
1326,Mercedes-Benz-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1326@mercedes-benz.com,+07360776336
1327,General Electric-Los Angeles,Enterprise,Manufacturing,United States,Los Angeles,contact1327@generalelectric.com,+91128981231
1328,Panasonic-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact1328@panasonic.com,+79556331857
1329,Target-New York,Corporate,Retail,United States,New York,contact1329@target.com,+48170066615
1330,Target-Los Angeles,Enterprise,Retail,United States,Los Angeles,contact1330@target.com,+54164316704
1331,Honda-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact1331@honda.com,+50232902822
1332,Panasonic-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact1332@panasonic.com,+70093459626
1333,Honda-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact1333@honda.com,+22822512073
1334,Mitsubishi Heavy Industries-Tokyo,SME,Manufacturing,Japan,Tokyo,contact1334@mitsubishiheavyindustries.com,+46549500507
1335,Kuehne + Nagel-Zurich,SME,Logistics,Switzerland,Zurich,contact1335@kuehne+nagel.com,+02608698221
1336,Hitachi-Tokyo,Enterprise,Manufacturing,Japan,Tokyo,contact1336@hitachi.com,+05316117768
1337,General Motors-Memphis,Enterprise,Automotive,United States,Memphis,contact1337@generalmotors.com,+72904774258
1338,Carrefour-Paris,Corporate,Retail,France,Paris,contact1338@carrefour.com,+59177932382
1339,Alibaba-Shanghai,Corporate,Retail,China,Shanghai,contact1339@alibaba.com,+23116491334
1340,NVIDIA-Chicago,Corporate,Electronics,United States,Chicago,contact1340@nvidia.com,+24579889425
1341,HP Inc.-New York,SME,Electronics,United States,New York,contact1341@hpinc.com,+65290603202
1342,Nikon-Tokyo,Corporate,Electronics,Japan,Tokyo,contact1342@nikon.com,+03265097753
1343,Schneider Electric-Paris,Enterprise,Manufacturing,France,Paris,contact1343@schneiderelectric.com,+96737948714
1344,FedEx-Los Angeles,Enterprise,Logistics,United States,Los Angeles,contact1344@fedex.com,+85524578715
1345,Larsen & Toubro-Delhi,Corporate,Manufacturing,India,Delhi,contact1345@larsenandtoubro.com,+84156082137
1346,Sinotrans-Beijing,SME,Logistics,China,Beijing,contact1346@sinotrans.com,+11842547681
1347,Ford-Los Angeles,SME,Automotive,United States,Los Angeles,contact1347@ford.com,+82683230358
1348,Kia-Seoul,Corporate,Automotive,South Korea,Seoul,contact1348@kia.com,+92988085838
1349,Bosch-Frankfurt,Corporate,Manufacturing,Germany,Frankfurt,contact1349@bosch.com,+25212932896
1350,Honda-Tokyo,Corporate,Automotive,Japan,Tokyo,contact1350@honda.com,+34064686775
1351,General Motors-Memphis,Enterprise,Automotive,United States,Memphis,contact1351@generalmotors.com,+24014843991
1352,Alibaba-Hong Kong,Corporate,Retail,China,Hong Kong,contact1352@alibaba.com,+06227236266
1353,General Motors-New York,SME,Automotive,United States,New York,contact1353@generalmotors.com,+93351342619
1354,Honeywell-Memphis,SME,Manufacturing,United States,Memphis,contact1354@honeywell.com,+23724501848
1355,Mitsubishi Heavy Industries-Tokyo,SME,Manufacturing,Japan,Tokyo,contact1355@mitsubishiheavyindustries.com,+19737418972
1356,Sinotrans-Beijing,SME,Logistics,China,Beijing,contact1356@sinotrans.com,+15406417692
1357,General Motors-Memphis,SME,Automotive,United States,Memphis,contact1357@generalmotors.com,+74381199537
1358,Sony-Tokyo,SME,Electronics,Japan,Tokyo,contact1358@sony.com,+66014448564
1359,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact1359@toyota.com,+51017397396
1360,Mahindra-Hyderabad,Corporate,Automotive,India,Hyderabad,contact1360@mahindra.com,+41789969860
1361,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact1361@toyota.com,+91919113599
1362,DHL-Frankfurt,Enterprise,Logistics,Germany,Frankfurt,contact1362@dhl.com,+66057798066
1363,Volkswagen-Frankfurt,SME,Automotive,Germany,Frankfurt,contact1363@volkswagen.com,+03920514607
1364,LG Electronics-Seoul,SME,Electronics,South Korea,Seoul,contact1364@lgelectronics.com,+45553470574
1365,Kuehne + Nagel-Zurich,SME,Logistics,Switzerland,Zurich,contact1365@kuehne+nagel.com,+23885652715
1366,3M-New York,Corporate,Manufacturing,United States,New York,contact1366@3m.com,+59835411659
1367,HP Inc.-Los Angeles,Enterprise,Electronics,United States,Los Angeles,contact1367@hpinc.com,+72634755752
1368,BMW-Frankfurt,SME,Automotive,Germany,Frankfurt,contact1368@bmw.com,+25013948848
1369,Noon-Dubai,Enterprise,Retail,United Arab Emirates,Dubai,contact1369@noon.com,+82691311964
1370,Costco-New York,Corporate,Retail,United States,New York,contact1370@costco.com,+25856261499
1371,BMW-Frankfurt,SME,Automotive,Germany,Frankfurt,contact1371@bmw.com,+15370382407
1372,Reliance Retail-Hyderabad,Enterprise,Retail,India,Hyderabad,contact1372@relianceretail.com,+33337320430
1373,Honeywell-Los Angeles,Corporate,Manufacturing,United States,Los Angeles,contact1373@honeywell.com,+97768893628
1374,Hyundai-Seoul,Corporate,Automotive,South Korea,Seoul,contact1374@hyundai.com,+96964546553
1375,Kuehne + Nagel-Zurich,Corporate,Logistics,Switzerland,Zurich,contact1375@kuehne+nagel.com,+58512538921
1376,Siemens-Frankfurt,Corporate,Manufacturing,Germany,Frankfurt,contact1376@siemens.com,+87851935837
1377,Huawei-Hong Kong,Corporate,Electronics,China,Hong Kong,contact1377@huawei.com,+49079779612
1378,DHL-Frankfurt,SME,Logistics,Germany,Frankfurt,contact1378@dhl.com,+08780572151
1379,Panasonic-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact1379@panasonic.com,+49409762637
1380,Huawei-Shanghai,SME,Electronics,China,Shanghai,contact1380@huawei.com,+48453986289
1381,Schneider Electric-Paris,Enterprise,Manufacturing,France,Paris,contact1381@schneiderelectric.com,+50905911918
1382,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact1382@toyota.com,+62339220715
1383,LG Electronics-Seoul,SME,Electronics,South Korea,Seoul,contact1383@lgelectronics.com,+11696667252
1384,Audi-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1384@audi.com,+14526471246
1385,Honeywell-Dallas,Enterprise,Manufacturing,United States,Dallas,contact1385@honeywell.com,+33515718409
1386,Ford-Los Angeles,SME,Automotive,United States,Los Angeles,contact1386@ford.com,+08051208005
1387,NVIDIA-Los Angeles,Enterprise,Electronics,United States,Los Angeles,contact1387@nvidia.com,+64099512397
1388,General Electric-New York,SME,Manufacturing,United States,New York,contact1388@generalelectric.com,+28351295927
1389,LG Electronics-Seoul,Corporate,Electronics,South Korea,Seoul,contact1389@lgelectronics.com,+28270908144
1390,NVIDIA-Memphis,Corporate,Electronics,United States,Memphis,contact1390@nvidia.com,+15298217392
1391,3M-Chicago,Enterprise,Manufacturing,United States,Chicago,contact1391@3m.com,+95786718153
1392,Xiaomi-Beijing,Corporate,Electronics,China,Beijing,contact1392@xiaomi.com,+52373605079
1393,UPS-Dallas,Enterprise,Logistics,United States,Dallas,contact1393@ups.com,+18158998868
1394,LG Electronics-Seoul,SME,Electronics,South Korea,Seoul,contact1394@lgelectronics.com,+34527346666
1395,Larsen & Toubro-Mumbai,Enterprise,Manufacturing,India,Mumbai,contact1395@larsenandtoubro.com,+17071587964
1396,Cisco-Memphis,Corporate,Electronics,United States,Memphis,contact1396@cisco.com,+74080314998
1397,Xiaomi-Shanghai,Enterprise,Electronics,China,Shanghai,contact1397@xiaomi.com,+25080046358
1398,ABB-Zurich,Enterprise,Manufacturing,Switzerland,Zurich,contact1398@abb.com,+06882850317
1399,Lulu Hypermarket-Abu Dhabi,SME,Retail,United Arab Emirates,Abu Dhabi,contact1399@luluhypermarket.com,+23513739900
1400,Nissan-Tokyo,SME,Automotive,Japan,Tokyo,contact1400@nissan.com,+63140352635
1401,Mercedes-Benz-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1401@mercedes-benz.com,+60229394694
1402,Mercedes-Benz-Frankfurt,Enterprise,Automotive,Germany,Frankfurt,contact1402@mercedes-benz.com,+34606664374
1403,Kia-Seoul,Enterprise,Automotive,South Korea,Seoul,contact1403@kia.com,+90607231112
1404,Apple-New York,Enterprise,Electronics,United States,New York,contact1404@apple.com,+71285246484
1405,Target-Los Angeles,Enterprise,Retail,United States,Los Angeles,contact1405@target.com,+49411631873
1406,Costco-Memphis,Enterprise,Retail,United States,Memphis,contact1406@costco.com,+28077113062
1407,DB Schenker-Frankfurt,Enterprise,Logistics,Germany,Frankfurt,contact1407@dbschenker.com,+11369572790
1408,Apple-Dallas,Corporate,Electronics,United States,Dallas,contact1408@apple.com,+83350902542
1409,Maersk Logistics-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact1409@maersklogistics.com,+57306624813
1410,DSV-Copenhagen,SME,Logistics,Denmark,Copenhagen,contact1410@dsv.com,+23570713984
1411,Costco-Los Angeles,Corporate,Retail,United States,Los Angeles,contact1411@costco.com,+82285011688
1412,Intel-Memphis,Corporate,Electronics,United States,Memphis,contact1412@intel.com,+09255021306
1413,Hitachi-Tokyo,Enterprise,Manufacturing,Japan,Tokyo,contact1413@hitachi.com,+09069130981
1414,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact1414@toyota.com,+07964967379
1415,HP Inc.-New York,Enterprise,Electronics,United States,New York,contact1415@hpinc.com,+45772785324
1416,Audi-Frankfurt,SME,Automotive,Germany,Frankfurt,contact1416@audi.com,+26425064207
1417,Larsen & Toubro-Hyderabad,SME,Manufacturing,India,Hyderabad,contact1417@larsenandtoubro.com,+68362536667
1418,Sinotrans-Beijing,Corporate,Logistics,China,Beijing,contact1418@sinotrans.com,+77675556283
1419,Tata Motors-Chennai,Corporate,Automotive,India,Chennai,contact1419@tatamotors.com,+33393957865
1420,Maersk Logistics-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact1420@maersklogistics.com,+43627187496
1421,Tesla-Dallas,Enterprise,Automotive,United States,Dallas,contact1421@tesla.com,+03358268627
1422,Nippon Express-Tokyo,Corporate,Logistics,Japan,Tokyo,contact1422@nipponexpress.com,+03692492693
1423,General Electric-Memphis,Corporate,Manufacturing,United States,Memphis,contact1423@generalelectric.com,+26573275998
1424,DB Schenker-Frankfurt,SME,Logistics,Germany,Frankfurt,contact1424@dbschenker.com,+01110005155
1425,HP Inc.-Los Angeles,Enterprise,Electronics,United States,Los Angeles,contact1425@hpinc.com,+32341595977
1426,ABB-Zurich,Enterprise,Manufacturing,Switzerland,Zurich,contact1426@abb.com,+52441822261
1427,Hitachi-Tokyo,Enterprise,Manufacturing,Japan,Tokyo,contact1427@hitachi.com,+89628874312
1428,Nikon-Tokyo,SME,Electronics,Japan,Tokyo,contact1428@nikon.com,+71026767209
1429,Xiaomi-Beijing,SME,Electronics,China,Beijing,contact1429@xiaomi.com,+57992707955
1430,Honda-Tokyo,SME,Automotive,Japan,Tokyo,contact1430@honda.com,+15122946213
1431,FedEx-Memphis,SME,Logistics,United States,Memphis,contact1431@fedex.com,+54159709962
1432,Mercedes-Benz-Frankfurt,SME,Automotive,Germany,Frankfurt,contact1432@mercedes-benz.com,+54384807520
1433,Panasonic-Tokyo,SME,Electronics,Japan,Tokyo,contact1433@panasonic.com,+34476504715
1434,Mitsubishi Heavy Industries-Tokyo,Enterprise,Manufacturing,Japan,Tokyo,contact1434@mitsubishiheavyindustries.com,+80290904637
1435,Dell Technologies-Dallas,Enterprise,Electronics,United States,Dallas,contact1435@delltechnologies.com,+66046558665
1436,Kuehne + Nagel-Zurich,Corporate,Logistics,Switzerland,Zurich,contact1436@kuehne+nagel.com,+25483744171
1437,Honeywell-Chicago,Corporate,Manufacturing,United States,Chicago,contact1437@honeywell.com,+58102131251
1438,Huawei-Shanghai,SME,Electronics,China,Shanghai,contact1438@huawei.com,+29311005912
1439,General Motors-Dallas,Corporate,Automotive,United States,Dallas,contact1439@generalmotors.com,+97519102312
1440,DSV-Copenhagen,Corporate,Logistics,Denmark,Copenhagen,contact1440@dsv.com,+11063301658
1441,Audi-Frankfurt,Enterprise,Automotive,Germany,Frankfurt,contact1441@audi.com,+37379274907
1442,Cisco-Los Angeles,Enterprise,Electronics,United States,Los Angeles,contact1442@cisco.com,+28012342893
1443,Panasonic-Tokyo,SME,Electronics,Japan,Tokyo,contact1443@panasonic.com,+11325326949
1444,UPS-Chicago,Corporate,Logistics,United States,Chicago,contact1444@ups.com,+68436453804
1445,General Motors-Chicago,SME,Automotive,United States,Chicago,contact1445@generalmotors.com,+42101750961
1446,Bosch-Frankfurt,Corporate,Manufacturing,Germany,Frankfurt,contact1446@bosch.com,+70159591945
1447,Amazon-Dallas,Enterprise,Retail,United States,Dallas,contact1447@amazon.com,+75757475833
1448,Nissan-Tokyo,SME,Automotive,Japan,Tokyo,contact1448@nissan.com,+92056775677
1449,Volkswagen-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact1449@volkswagen.com,+72266025626
1450,Sony-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact1450@sony.com,+50622923106
1451,Expeditors-New York,SME,Logistics,United States,New York,contact1451@expeditors.com,+72453076248
1452,Alibaba-Beijing,Corporate,Retail,China,Beijing,contact1452@alibaba.com,+43379766270
1453,LG Electronics-Seoul,Enterprise,Electronics,South Korea,Seoul,contact1453@lgelectronics.com,+51157942387
1454,Noon-Dubai,Corporate,Retail,United Arab Emirates,Dubai,contact1454@noon.com,+36704254969
1455,IKEA-Stockholm,SME,Retail,Sweden,Stockholm,contact1455@ikea.com,+19284552597
1456,HP Inc.-New York,SME,Electronics,United States,New York,contact1456@hpinc.com,+10756335357
1457,Hyundai-Seoul,Corporate,Automotive,South Korea,Seoul,contact1457@hyundai.com,+48595325939
1458,Canon-Tokyo,SME,Electronics,Japan,Tokyo,contact1458@canon.com,+93379705816
1459,DB Schenker-Frankfurt,Enterprise,Logistics,Germany,Frankfurt,contact1459@dbschenker.com,+29518779417
1460,Kia-Seoul,SME,Automotive,South Korea,Seoul,contact1460@kia.com,+63425073305
